ImageId,WKT_Pix
968835_mask,"LINESTRING (52.3 343.3, 8.7 668.3)"
968835_mask,"LINESTRING (337.0 346.8, 354.0 355.0, 419.0 364.0, 432.0 375.2)"
968835_mask,"LINESTRING (432.0 375.2, 443.0 366.0, 468.0 368.0, 922.0 438.0, 969.7 438.7)"
968835_mask,"LINESTRING (432.0 375.2, 431.7 380.7)"
968835_mask,"LINESTRING (431.7 380.7, 441.0 393.0, 581.0 415.0)"
968835_mask,"LINESTRING (581.0 415.0, 712.0 436.0)"
968835_mask,"LINESTRING (581.0 415.0, 546.0 645.0)"
968835_mask,"LINESTRING (712.0 436.0, 980.3 479.3)"
968835_mask,"LINESTRING (712.0 436.0, 687.0 571.0)"
968835_mask,"LINESTRING (969.7 438.7, 984.0 447.0, 1013.0 451.0, 1020.0 459.0)"
968835_mask,"LINESTRING (980.3 479.3, 1008.0 480.0, 1020.0 488.0)"
968835_mask,"LINESTRING (980.3 479.3, 955.8 867.0)"
968835_mask,"LINESTRING (0.0 663.0, 8.7 668.3)"
968835_mask,"LINESTRING (8.7 668.3, 4.3 772.7)"
968835_mask,"LINESTRING (113.0 682.0, 110.8 706.0)"
968835_mask,"LINESTRING (110.8 706.0, 342.0 737.0)"
968835_mask,"LINESTRING (110.8 706.0, 96.7 788.3)"
968835_mask,"LINESTRING (342.0 737.0, 507.0 756.0, 516.0 764.0, 480.0 836.0, 473.0 839.0, 329.0 819.3)"
968835_mask,"LINESTRING (342.0 737.0, 329.0 819.3)"
968835_mask,"LINESTRING (4.3 772.7, 0.0 778.0, 4.0 790.0)"
968835_mask,"LINESTRING (4.3 772.7, 88.0 782.0, 96.7 788.3)"
968835_mask,"LINESTRING (96.7 788.3, 96.5 792.8)"
968835_mask,"LINESTRING (4.0 790.0, 76.0 797.0, 96.5 792.8)"
968835_mask,"LINESTRING (4.0 790.0, 0.0 797.0)"
968835_mask,"LINESTRING (96.5 792.8, 329.0 819.3)"
968835_mask,"LINESTRING (96.5 792.8, 89.3 875.7)"
968835_mask,"LINESTRING (329.0 819.3, 320.0 904.0)"
968835_mask,"LINESTRING (955.8 867.0, 938.0 866.0, 692.0 790.0, 666.0 791.0, 654.0 809.0, 631.0 1019.0)"
968835_mask,"LINESTRING (955.8 867.0, 959.0 891.0, 952.0 982.0, 957.0 1007.0, 966.0 1019.0, 984.0 1020.0, 1000.0 1004.0, 1015.0 1009.0, 1023.0 1019.0)"
968835_mask,"LINESTRING (89.3 875.7, 79.2 957.0)"
968835_mask,"LINESTRING (89.3 875.7, 320.0 904.0)"
968835_mask,"LINESTRING (320.0 904.0, 430.0 914.0)"
968835_mask,"LINESTRING (320.0 904.0, 310.1 982.6)"
968835_mask,"LINESTRING (79.2 957.0, 310.1 982.6)"
968835_mask,"LINESTRING (79.2 957.0, 74.0 991.0, 111.0 1017.0, 133.0 1023.0)"
968835_mask,"LINESTRING (310.1 982.6, 392.0 994.0, 405.0 990.0)"
968835_mask,"LINESTRING (310.1 982.6, 306.0 1016.0, 300.0 1021.0)"
994363_mask,"LINESTRING (1023.0 120.0, 995.0 153.0, 921.0 213.0, 886.0 250.0, 780.0 423.0, 624.0 614.0, 409.0 851.0, 243.0 1023.0)"
761119_mask,"LINESTRING (133.0 0.0, 127.0 4.0, 105.0 74.0, 63.0 226.0)"
761119_mask,"LINESTRING (312.0 0.0, 305.7 25.7)"
761119_mask,"LINESTRING (461.0 0.0, 445.7 49.3)"
761119_mask,"LINESTRING (732.0 0.0, 726.7 5.3)"
761119_mask,"LINESTRING (1011.4 5.6, 1022.0 10.0)"
761119_mask,"LINESTRING (1011.4 5.6, 1013.7 40.7)"
761119_mask,"LINESTRING (726.7 5.3, 710.0 47.0, 639.3 308.3)"
761119_mask,"LINESTRING (726.7 5.3, 760.0 12.0, 779.0 6.0, 1013.7 40.7)"
761119_mask,"LINESTRING (237.0 19.0, 305.7 25.7)"
761119_mask,"LINESTRING (305.7 25.7, 357.0 53.0, 376.0 54.0, 384.0 41.0, 402.0 38.0, 445.7 49.3)"
761119_mask,"LINESTRING (1013.7 40.7, 1018.8 104.0)"
761119_mask,"LINESTRING (445.7 49.3, 387.0 257.0)"
761119_mask,"LINESTRING (891.0 86.0, 1018.8 104.0)"
761119_mask,"LINESTRING (1018.8 104.0, 1020.0 153.0, 888.0 135.0)"
761119_mask,"LINESTRING (0.0 208.0, 45.3 228.3)"
761119_mask,"LINESTRING (63.0 226.0, 45.3 228.3)"
761119_mask,"LINESTRING (63.0 226.0, 144.0 244.0, 152.0 243.0, 160.0 232.0, 229.0 241.0, 243.0 227.0, 322.0 249.0, 387.0 257.0)"
761119_mask,"LINESTRING (718.0 227.0, 715.5 236.0)"
761119_mask,"LINESTRING (45.3 228.3, 35.3 292.7)"
761119_mask,"LINESTRING (715.5 236.0, 797.0 253.0, 835.0 244.0, 909.0 256.0, 1000.0 272.0, 1005.0 282.0, 1022.0 286.0)"
761119_mask,"LINESTRING (715.5 236.0, 701.8 287.0)"
761119_mask,"LINESTRING (426.0 256.0, 535.0 278.0, 639.3 308.3)"
761119_mask,"LINESTRING (387.0 257.0, 366.0 359.0)"
761119_mask,"LINESTRING (701.8 287.0, 778.3 303.3)"
761119_mask,"LINESTRING (701.8 287.0, 670.0 405.8)"
761119_mask,"LINESTRING (35.3 292.7, 9.8 447.0)"
761119_mask,"LINESTRING (35.3 292.7, 78.0 304.0, 97.0 333.0, 103.0 368.0, 86.0 411.8)"
761119_mask,"LINESTRING (778.3 303.3, 843.0 321.0)"
761119_mask,"LINESTRING (778.3 303.3, 744.8 423.0)"
761119_mask,"LINESTRING (639.3 308.3, 608.0 442.0, 555.0 604.0)"
761119_mask,"LINESTRING (168.0 322.0, 249.0 343.0, 366.0 359.0)"
761119_mask,"LINESTRING (366.0 359.0, 336.0 460.0)"
761119_mask,"LINESTRING (670.0 405.8, 652.0 462.0)"
761119_mask,"LINESTRING (670.0 405.8, 744.8 423.0)"
761119_mask,"LINESTRING (86.0 411.8, 75.7 486.3)"
761119_mask,"LINESTRING (86.0 411.8, 172.0 432.0, 182.0 457.0, 212.2 478.0)"
761119_mask,"LINESTRING (234.0 414.0, 336.0 460.0)"
761119_mask,"LINESTRING (744.8 423.0, 873.0 459.0, 965.0 498.0, 1022.0 515.0)"
761119_mask,"LINESTRING (2.0 443.0, 9.8 447.0)"
761119_mask,"LINESTRING (9.8 447.0, 15.3 479.7)"
761119_mask,"LINESTRING (336.0 460.0, 329.8 507.0)"
761119_mask,"LINESTRING (212.2 478.0, 283.0 508.0, 326.7 518.3)"
761119_mask,"LINESTRING (212.2 478.0, 188.7 549.3)"
761119_mask,"LINESTRING (15.3 479.7, 1.0 496.0)"
761119_mask,"LINESTRING (15.3 479.7, 75.7 486.3)"
761119_mask,"LINESTRING (75.7 486.3, 112.3 520.7)"
761119_mask,"LINESTRING (329.8 507.0, 452.0 566.0, 468.0 580.0, 555.0 604.0)"
761119_mask,"LINESTRING (329.8 507.0, 326.7 518.3)"
761119_mask,"LINESTRING (326.7 518.3, 326.0 539.0, 307.8 588.0)"
761119_mask,"LINESTRING (112.3 520.7, 97.0 542.0, 35.0 529.0, 27.0 553.0)"
761119_mask,"LINESTRING (112.3 520.7, 188.7 549.3)"
761119_mask,"LINESTRING (188.7 549.3, 307.8 588.0)"
761119_mask,"LINESTRING (307.8 588.0, 310.0 594.8)"
761119_mask,"LINESTRING (310.0 594.8, 250.0 758.0, 248.0 772.0, 258.0 788.0)"
761119_mask,"LINESTRING (310.0 594.8, 370.0 617.0, 441.0 633.0, 456.0 646.0, 535.0 679.0)"
761119_mask,"LINESTRING (717.0 603.0, 798.0 627.0)"
761119_mask,"LINESTRING (555.0 604.0, 535.0 679.0)"
761119_mask,"LINESTRING (926.3 605.3, 824.0 576.0, 798.0 627.0)"
761119_mask,"LINESTRING (926.3 605.3, 995.0 618.0, 1005.2 626.0)"
761119_mask,"LINESTRING (926.3 605.3, 912.0 649.0, 915.3 666.7)"
761119_mask,"LINESTRING (1021.0 623.0, 1005.2 626.0)"
761119_mask,"LINESTRING (1005.2 626.0, 998.0 637.0, 956.0 657.0, 915.3 666.7)"
761119_mask,"LINESTRING (798.0 627.0, 863.0 646.0, 841.7 702.7)"
761119_mask,"LINESTRING (798.0 627.0, 768.0 687.0, 770.0 695.0)"
761119_mask,"LINESTRING (915.3 666.7, 915.0 701.0, 904.0 732.0)"
761119_mask,"LINESTRING (596.0 677.0, 749.0 726.0, 756.0 724.0, 770.0 695.0)"
761119_mask,"LINESTRING (2.0 678.0, 65.0 688.0)"
761119_mask,"LINESTRING (535.0 679.0, 489.0 898.0, 456.0 1015.0, 447.0 1022.0)"
761119_mask,"LINESTRING (770.0 695.0, 841.7 702.7)"
761119_mask,"LINESTRING (841.7 702.7, 904.0 732.0)"
761119_mask,"LINESTRING (1023.0 702.0, 965.0 734.0, 930.0 737.0, 904.0 732.0)"
761119_mask,"LINESTRING (411.0 706.0, 394.0 728.0, 379.0 735.0, 336.0 751.0, 291.0 753.0, 280.0 783.0, 258.0 788.0)"
761119_mask,"LINESTRING (258.0 788.0, 221.0 906.0, 214.0 946.8)"
761119_mask,"LINESTRING (985.0 850.0, 1021.0 854.0)"
761119_mask,"LINESTRING (899.0 889.0, 980.0 928.0, 1023.0 958.0)"
761119_mask,"LINESTRING (214.0 946.8, 204.0 956.0, 178.0 1022.0)"
761119_mask,"LINESTRING (214.0 946.8, 260.0 1021.0)"
761119_mask,"LINESTRING (31.0 1001.0, 121.0 1023.0)"
761119_mask,"LINESTRING (545.0 1006.0, 598.0 1023.0)"
904706_mask,"LINESTRING (58.0 0.0, 20.0 10.0, 0.0 30.0)"
904706_mask,"LINESTRING (114.0 0.0, 126.0 5.0, 163.0 53.0, 218.0 90.0, 259.0 144.0)"
904706_mask,"LINESTRING (244.0 0.0, 273.0 22.0, 319.0 75.0, 422.0 107.0, 611.0 182.0, 641.0 203.0, 637.0 276.0, 611.7 371.7)"
904706_mask,"LINESTRING (259.0 144.0, 301.0 144.0, 354.0 158.0)"
904706_mask,"LINESTRING (259.0 144.0, 266.0 172.0, 324.0 220.0, 371.0 296.0, 376.0 320.8)"
904706_mask,"LINESTRING (0.0 164.0, 78.0 262.0, 130.3 306.3)"
904706_mask,"LINESTRING (217.0 290.0, 149.0 298.0, 143.8 305.0)"
904706_mask,"LINESTRING (143.8 305.0, 130.3 306.3)"
904706_mask,"LINESTRING (143.8 305.0, 160.0 315.0, 239.0 326.2)"
904706_mask,"LINESTRING (130.3 306.3, 133.0 377.0)"
904706_mask,"LINESTRING (376.0 320.8, 286.0 317.0, 239.0 326.2)"
904706_mask,"LINESTRING (376.0 320.8, 422.0 338.0, 461.0 328.0, 483.0 329.0, 562.0 363.0, 611.7 371.7)"
904706_mask,"LINESTRING (0.0 326.0, 42.0 385.0, 133.0 479.0, 350.0 517.0, 424.0 538.0, 496.0 567.0, 528.0 567.0, 561.0 546.0, 585.0 485.0, 591.0 432.0, 610.0 413.0, 635.0 408.0, 702.0 424.0, 734.0 418.0, 742.0 411.0)"
904706_mask,"LINESTRING (239.0 326.2, 322.0 414.0, 449.0 472.0, 503.0 507.0, 515.0 504.0, 522.0 494.0, 510.0 473.0)"
904706_mask,"LINESTRING (611.7 371.7, 742.0 411.0)"
904706_mask,"LINESTRING (742.0 411.0, 818.0 425.0, 888.0 423.0, 904.0 430.0, 915.0 442.0, 955.0 542.0, 1023.0 621.0)"
904706_mask,"LINESTRING (0.0 506.0, 61.0 593.0, 69.2 619.0)"
904706_mask,"LINESTRING (190.7 578.7, 199.0 570.0, 209.0 570.0, 280.0 582.0, 399.0 638.0, 416.0 658.0)"
904706_mask,"LINESTRING (190.7 578.7, 123.0 622.0, 102.0 625.0, 69.2 619.0)"
904706_mask,"LINESTRING (190.7 578.7, 295.0 617.0, 314.0 636.0)"
904706_mask,"LINESTRING (69.2 619.0, 61.0 648.0, 1.0 676.0)"
904706_mask,"LINESTRING (351.0 789.0, 171.0 787.0, 121.0 801.0, 39.0 856.0, 17.0 862.0, 0.0 857.0)"
904706_mask,"LINESTRING (351.0 789.0, 361.0 780.0, 386.0 774.0, 510.0 828.0, 536.0 831.0, 586.0 825.0, 652.0 872.0, 712.0 884.0, 726.0 895.0, 806.0 1014.2)"
904706_mask,"LINESTRING (351.0 789.0, 352.0 815.0, 336.0 834.0, 267.0 843.0, 222.0 842.0, 186.0 856.0)"
904706_mask,"LINESTRING (806.0 1014.2, 855.0 989.0, 863.0 994.0, 867.0 1014.0, 875.0 1022.0)"
904706_mask,"LINESTRING (806.0 1014.2, 805.0 1018.0)"
904706_mask,"LINESTRING (446.0 1020.0, 438.0 1023.0)"
966260_mask,"LINESTRING (1023.0 79.0, 1017.0 86.0, 988.0 92.0, 935.0 93.0, 767.0 83.0, 323.0 85.0, 251.0 103.0, 170.0 143.0, 112.0 189.0, 93.0 231.0, 55.0 372.0, 32.0 400.0, 2.0 410.0)"
78795_mask,"LINESTRING (1023.0 323.0, 1014.0 340.0)"
78795_mask,"LINESTRING (1014.0 340.0, 916.7 380.7)"
78795_mask,"LINESTRING (1014.0 340.0, 1023.0 366.0)"
78795_mask,"LINESTRING (916.7 380.7, 562.7 524.3)"
78795_mask,"LINESTRING (916.7 380.7, 919.2 384.0)"
78795_mask,"LINESTRING (562.7 524.3, 555.0 527.0)"
78795_mask,"LINESTRING (562.7 524.3, 562.0 532.0, 555.0 527.0)"
78795_mask,"LINESTRING (555.0 527.0, 544.7 531.7)"
78795_mask,"LINESTRING (544.7 531.7, 524.0 539.0)"
78795_mask,"LINESTRING (544.7 531.7, 546.6 535.8)"
78795_mask,"LINESTRING (524.0 539.0, 433.0 573.0, 350.8 612.0)"
78795_mask,"LINESTRING (524.0 539.0, 527.2 543.0)"
78795_mask,"LINESTRING (350.8 612.0, 172.0 686.2)"
78795_mask,"LINESTRING (350.8 612.0, 356.0 620.0, 443.0 644.0, 505.7 680.3)"
78795_mask,"LINESTRING (505.7 680.3, 531.0 678.0, 629.0 641.0, 679.0 644.0, 709.0 659.0, 824.0 753.0, 882.0 767.0)"
78795_mask,"LINESTRING (505.7 680.3, 531.8 788.0)"
78795_mask,"LINESTRING (168.8 683.0, 172.0 686.2)"
78795_mask,"LINESTRING (172.0 686.2, 171.0 690.0)"
78795_mask,"LINESTRING (171.0 690.0, 141.0 701.0)"
78795_mask,"LINESTRING (171.0 690.0, 173.7 694.4)"
78795_mask,"LINESTRING (173.7 694.4, 178.0 693.0)"
78795_mask,"LINESTRING (173.7 694.4, 170.0 696.0)"
78795_mask,"LINESTRING (140.0 695.0, 141.0 701.0)"
78795_mask,"LINESTRING (137.8 698.0, 141.0 701.0)"
78795_mask,"LINESTRING (352.0 697.0, 300.0 727.0, 289.7 744.7)"
78795_mask,"LINESTRING (402.0 697.0, 408.0 737.0)"
78795_mask,"LINESTRING (141.0 701.0, 81.0 735.0)"
78795_mask,"LINESTRING (81.0 735.0, 20.0 769.0, 6.0 781.0, 0.0 797.0)"
78795_mask,"LINESTRING (81.0 735.0, 84.2 739.0)"
78795_mask,"LINESTRING (289.7 744.7, 212.0 803.0, 204.0 814.8)"
78795_mask,"LINESTRING (289.7 744.7, 322.0 802.0, 243.7 863.3)"
78795_mask,"LINESTRING (531.8 788.0, 713.0 802.0)"
78795_mask,"LINESTRING (531.8 788.0, 473.0 815.0, 452.0 832.0, 443.0 841.0, 425.0 890.0, 289.2 947.0)"
78795_mask,"LINESTRING (0.0 809.0, 34.0 850.0, 88.0 891.0, 140.0 864.0, 204.0 814.8)"
78795_mask,"LINESTRING (204.0 814.8, 240.0 863.0)"
78795_mask,"LINESTRING (240.0 863.0, 243.7 863.3)"
78795_mask,"LINESTRING (240.0 863.0, 151.0 926.0, 145.0 937.0)"
78795_mask,"LINESTRING (243.7 863.3, 276.0 902.0, 289.2 947.0)"
78795_mask,"LINESTRING (0.0 894.0, 3.0 911.0)"
78795_mask,"LINESTRING (138.0 935.0, 145.0 937.0)"
78795_mask,"LINESTRING (145.0 937.0, 149.0 939.2)"
78795_mask,"LINESTRING (149.0 939.2, 182.0 943.0, 225.0 969.0, 248.0 966.0, 289.2 947.0)"
78795_mask,"LINESTRING (149.0 939.2, 149.0 949.0)"
78795_mask,"LINESTRING (17.0 959.0, 40.0 1022.0)"
78795_mask,"LINESTRING (72.0 961.0, 75.0 988.0, 96.0 1022.0)"
792582_mask,"LINESTRING (712.0 0.0, 675.0 10.0, 510.0 85.0, 502.8 93.0)"
792582_mask,"LINESTRING (934.0 0.0, 890.0 10.0, 565.7 159.3)"
792582_mask,"LINESTRING (502.8 93.0, 264.0 259.0, 266.0 270.0, 337.0 356.8)"
792582_mask,"LINESTRING (502.8 93.0, 550.0 151.0, 565.7 159.3)"
792582_mask,"LINESTRING (565.7 159.3, 567.0 170.0, 604.0 213.0, 720.0 306.2)"
792582_mask,"LINESTRING (1023.0 168.0, 720.0 306.2)"
792582_mask,"LINESTRING (720.0 306.2, 750.0 339.0, 752.3 349.7)"
792582_mask,"LINESTRING (752.3 349.7, 459.0 497.2)"
792582_mask,"LINESTRING (752.3 349.7, 765.0 362.0, 825.0 464.8)"
792582_mask,"LINESTRING (337.0 356.8, 333.9 371.0)"
792582_mask,"LINESTRING (337.0 356.8, 348.3 371.7)"
792582_mask,"LINESTRING (333.9 371.0, 225.0 449.0, 70.0 613.0, 59.0 644.0, 45.0 827.0, 36.0 847.0, 0.0 880.0)"
792582_mask,"LINESTRING (333.9 371.0, 348.3 371.7)"
792582_mask,"LINESTRING (348.3 371.7, 459.0 497.2)"
792582_mask,"LINESTRING (1022.0 411.0, 918.0 492.0, 857.2 514.0)"
792582_mask,"LINESTRING (825.0 464.8, 552.0 607.2)"
792582_mask,"LINESTRING (825.0 464.8, 857.2 514.0)"
792582_mask,"LINESTRING (459.0 497.2, 518.0 574.0, 552.0 607.2)"
792582_mask,"LINESTRING (857.2 514.0, 655.0 623.0, 626.0 653.0, 615.0 681.2)"
792582_mask,"LINESTRING (552.0 607.2, 605.0 676.0, 615.0 681.2)"
792582_mask,"LINESTRING (615.0 681.2, 628.0 724.0)"
792582_mask,"LINESTRING (954.0 786.0, 951.8 799.0)"
792582_mask,"LINESTRING (951.8 799.0, 1014.0 807.0, 1022.0 814.0)"
792582_mask,"LINESTRING (951.8 799.0, 947.0 886.8)"
792582_mask,"LINESTRING (947.0 886.8, 941.0 891.0, 928.0 1014.0, 919.0 1022.0)"
792582_mask,"LINESTRING (947.0 886.8, 1010.0 891.0, 1021.0 900.0)"
792582_mask,"LINESTRING (98.0 1023.0, 126.0 1023.0)"
753215_mask,"LINESTRING (36.0 0.0, 3.0 71.0, 0.0 95.0)"
753215_mask,"LINESTRING (74.0 0.0, 67.0 5.0, 4.0 162.0, 0.0 186.0)"
753215_mask,"LINESTRING (246.0 0.0, 269.0 5.0, 502.0 110.0)"
753215_mask,"LINESTRING (818.0 0.0, 776.0 71.0, 768.0 101.0, 875.4 157.0)"
753215_mask,"LINESTRING (984.0 0.0, 875.4 157.0)"
753215_mask,"LINESTRING (875.4 157.0, 721.2 377.6)"
753215_mask,"LINESTRING (875.4 157.0, 1022.0 235.0)"
753215_mask,"LINESTRING (513.0 219.0, 638.3 321.7)"
753215_mask,"LINESTRING (638.3 321.7, 582.7 499.3)"
753215_mask,"LINESTRING (638.3 321.7, 721.2 377.6)"
753215_mask,"LINESTRING (1023.0 423.0, 1018.0 463.0, 990.0 552.0)"
753215_mask,"LINESTRING (835.0 426.0, 990.0 552.0)"
753215_mask,"LINESTRING (0.0 443.0, 10.0 452.0, 320.7 568.7)"
753215_mask,"LINESTRING (582.7 499.3, 369.0 414.0, 320.7 568.7)"
753215_mask,"LINESTRING (582.7 499.3, 542.8 643.0)"
753215_mask,"LINESTRING (990.0 552.0, 972.7 627.3)"
753215_mask,"LINESTRING (829.0 557.0, 896.0 595.0, 972.7 627.3)"
753215_mask,"LINESTRING (320.7 568.7, 388.0 596.0, 542.8 643.0)"
753215_mask,"LINESTRING (1.0 588.0, 100.0 650.8)"
753215_mask,"LINESTRING (972.7 627.3, 945.7 773.3)"
753215_mask,"LINESTRING (542.8 643.0, 699.0 698.0, 945.7 773.3)"
753215_mask,"LINESTRING (100.0 650.8, 0.0 877.0)"
753215_mask,"LINESTRING (100.0 650.8, 242.2 723.0)"
753215_mask,"LINESTRING (242.2 723.0, 471.0 808.0, 890.3 937.3)"
753215_mask,"LINESTRING (242.2 723.0, 194.0 844.0, 159.8 968.0)"
753215_mask,"LINESTRING (945.7 773.3, 927.0 846.0, 890.3 937.3)"
753215_mask,"LINESTRING (304.0 890.0, 490.2 952.0)"
753215_mask,"LINESTRING (890.3 937.3, 881.0 969.0, 858.0 1018.0, 851.0 1022.0)"
753215_mask,"LINESTRING (490.2 952.0, 692.0 1020.0, 717.0 1023.0)"
753215_mask,"LINESTRING (490.2 952.0, 459.0 1022.0)"
753215_mask,"LINESTRING (159.8 968.0, 221.0 989.0)"
753215_mask,"LINESTRING (159.8 968.0, 156.0 977.0)"
957898_mask,"LINESTRING (760.0 1.0, 747.0 43.0, 750.8 128.0)"
957898_mask,"LINESTRING (572.0 61.0, 608.0 70.0, 679.0 75.0, 750.8 128.0)"
957898_mask,"LINESTRING (750.8 128.0, 797.0 163.0, 810.8 186.0)"
957898_mask,"LINESTRING (810.8 186.0, 905.0 244.0, 994.3 309.3)"
957898_mask,"LINESTRING (810.8 186.0, 829.0 259.0, 869.3 373.3)"
957898_mask,"LINESTRING (1021.0 302.0, 994.3 309.3)"
957898_mask,"LINESTRING (994.3 309.3, 869.3 373.3)"
957898_mask,"LINESTRING (869.3 373.3, 806.0 425.0, 544.0 564.0, 493.0 605.0, 449.8 657.0)"
957898_mask,"LINESTRING (449.8 657.0, 430.0 662.0, 194.0 837.0, 107.0 926.0, 0.0 1012.0)"
957898_mask,"LINESTRING (449.8 657.0, 419.0 837.0, 404.0 975.0, 397.0 1016.0, 392.0 1019.0)"
716115_mask,"LINESTRING (191.0 0.0, 235.3 75.7)"
716115_mask,"LINESTRING (440.0 0.0, 389.0 45.0, 318.0 84.0, 287.0 91.0, 235.3 75.7)"
716115_mask,"LINESTRING (986.0 0.0, 973.0 7.0, 906.0 162.0, 850.0 269.0, 841.0 276.0)"
716115_mask,"LINESTRING (235.3 75.7, 174.0 140.0, 148.0 187.0, 66.8 262.0)"
716115_mask,"LINESTRING (815.0 138.0, 756.0 150.0, 716.7 212.7)"
716115_mask,"LINESTRING (716.7 212.7, 677.0 284.0)"
716115_mask,"LINESTRING (716.7 212.7, 751.0 229.2)"
716115_mask,"LINESTRING (751.0 229.2, 767.0 219.0, 786.0 222.0, 798.0 236.0, 796.7 255.7)"
716115_mask,"LINESTRING (751.0 229.2, 748.0 249.0, 759.0 264.0, 776.0 268.0, 796.7 255.7)"
716115_mask,"LINESTRING (0.0 238.0, 4.0 244.0, 66.8 262.0)"
716115_mask,"LINESTRING (796.7 255.7, 841.0 276.0)"
716115_mask,"LINESTRING (66.8 262.0, 105.0 286.0, 119.0 305.0, 101.7 398.3)"
716115_mask,"LINESTRING (841.0 276.0, 824.0 317.0, 732.0 449.0, 647.3 533.3)"
716115_mask,"LINESTRING (540.0 299.0, 647.3 533.3)"
716115_mask,"LINESTRING (0.0 370.0, 4.0 376.0, 101.7 398.3)"
716115_mask,"LINESTRING (101.7 398.3, 98.8 509.0)"
716115_mask,"LINESTRING (98.8 509.0, 2.0 511.0)"
716115_mask,"LINESTRING (98.8 509.0, 104.7 672.7)"
716115_mask,"LINESTRING (647.3 533.3, 560.0 616.0, 497.0 657.0, 392.0 699.0, 292.3 707.7)"
716115_mask,"LINESTRING (5.0 666.0, 104.7 672.7)"
716115_mask,"LINESTRING (104.7 672.7, 149.0 675.2)"
716115_mask,"LINESTRING (149.0 675.2, 177.0 672.0, 190.0 674.0, 195.3 681.3)"
716115_mask,"LINESTRING (149.0 675.2, 169.0 709.0)"
716115_mask,"LINESTRING (195.3 681.3, 231.0 690.2)"
716115_mask,"LINESTRING (195.3 681.3, 172.8 709.0)"
716115_mask,"LINESTRING (231.0 690.2, 284.0 698.0, 292.3 707.7)"
716115_mask,"LINESTRING (231.0 690.2, 236.3 728.3)"
716115_mask,"LINESTRING (292.3 707.7, 283.0 718.0, 236.3 728.3)"
716115_mask,"LINESTRING (172.8 709.0, 169.0 709.0)"
716115_mask,"LINESTRING (172.8 709.0, 197.3 742.7)"
716115_mask,"LINESTRING (169.0 709.0, 154.7 749.7)"
716115_mask,"LINESTRING (236.3 728.3, 214.0 747.0)"
716115_mask,"LINESTRING (197.3 742.7, 181.8 750.0)"
716115_mask,"LINESTRING (197.3 742.7, 214.0 747.0)"
716115_mask,"LINESTRING (214.0 747.0, 223.0 792.0, 241.0 812.0, 272.0 829.0)"
716115_mask,"LINESTRING (154.7 749.7, 10.0 831.0, 0.0 844.0)"
716115_mask,"LINESTRING (154.7 749.7, 181.8 750.0)"
716115_mask,"LINESTRING (181.8 750.0, 189.0 904.0, 207.0 963.0, 239.0 1022.0)"
716115_mask,"LINESTRING (1019.0 946.0, 909.0 955.0, 650.0 1002.0, 568.0 1023.0)"
694261_mask,"LINESTRING (957.0 0.0, 978.0 7.0, 1019.0 0.0)"
694261_mask,"LINESTRING (120.0 19.0, 111.0 4.0, 104.0 5.0, 72.8 44.0)"
694261_mask,"LINESTRING (120.0 19.0, 157.0 25.0, 161.8 51.0)"
694261_mask,"LINESTRING (120.0 19.0, 107.0 37.0, 110.0 57.0, 119.0 67.0, 150.0 69.0, 161.8 51.0)"
694261_mask,"LINESTRING (63.0 41.0, 72.8 44.0)"
694261_mask,"LINESTRING (72.8 44.0, 93.0 67.0, 99.0 106.0)"
694261_mask,"LINESTRING (161.8 51.0, 180.0 61.0)"
694261_mask,"LINESTRING (352.0 71.0, 277.2 116.0)"
694261_mask,"LINESTRING (307.0 79.0, 269.0 99.0)"
694261_mask,"LINESTRING (261.0 89.0, 265.3 98.7)"
694261_mask,"LINESTRING (265.3 98.7, 252.0 106.0, 242.0 103.0)"
694261_mask,"LINESTRING (265.3 98.7, 269.0 99.0)"
694261_mask,"LINESTRING (269.0 99.0, 277.2 116.0)"
694261_mask,"LINESTRING (99.0 106.0, 42.0 129.0, 8.0 182.0, 0.0 212.0, 102.0 354.0, 133.0 394.0, 147.0 402.2)"
694261_mask,"LINESTRING (99.0 106.0, 117.0 111.0, 160.0 141.0, 178.0 145.0, 240.0 138.0, 277.2 116.0)"
694261_mask,"LINESTRING (602.0 137.0, 147.0 402.2)"
694261_mask,"LINESTRING (0.0 233.0, 6.0 253.0, 144.0 437.0, 151.3 469.7)"
694261_mask,"LINESTRING (570.0 286.0, 381.0 403.0, 217.7 493.3)"
694261_mask,"LINESTRING (147.0 402.2, 151.0 417.0, 197.0 481.0, 217.7 493.3)"
694261_mask,"LINESTRING (151.3 469.7, 67.0 652.0, 28.0 769.0)"
694261_mask,"LINESTRING (151.3 469.7, 176.0 481.0, 443.3 861.7)"
694261_mask,"LINESTRING (217.7 493.3, 227.0 523.0, 314.0 645.0, 323.0 650.2)"
694261_mask,"LINESTRING (745.0 557.0, 650.0 621.2)"
694261_mask,"LINESTRING (759.0 616.0, 683.7 667.3)"
694261_mask,"LINESTRING (650.0 621.2, 575.0 527.0, 566.0 518.0, 551.0 515.0, 323.0 650.2)"
694261_mask,"LINESTRING (650.0 621.2, 661.0 644.0, 683.7 667.3)"
694261_mask,"LINESTRING (323.0 650.2, 379.0 740.0, 486.0 887.0, 585.0 1014.0, 600.0 1023.0)"
694261_mask,"LINESTRING (683.7 667.3, 788.0 822.0)"
694261_mask,"LINESTRING (28.0 769.0, 9.0 814.0, 0.0 885.0)"
